Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13
,,,,,,,6724,4894.30212,2372.227978,9474.005108,2802.062911,8599.392296,3335.227357,2643.44556,12182.80761,3752.333189,1578.057268,61297.224252,16333.074232,2728.87504
,,,,,,,6725,4971.167899,2519.375632,10643.126324,3181.164526,9463.561616,3489.855903,2755.881327,12567.192713,4365.561562,1637.558032,62987.057752,17806.69546,3231.048312
,,,,,,,6726,5058.670762,2729.677444,11966.689368,3659.883708,10558.35953,3714.497358,2924.05202,12627.483255,5006.551813,1809.477026,67527.143382,21473.733856,3755.50017
,,,,,,,6727,5095.707792,2842.648449,12560.131429,3901.093412,10999.693872,3837.915675,2996.497152,12515.112094,5249.484351,2199.518197,77253.817324,23623.632165,4119.201895
,,,,,,,6728,5076.736915,2863.777045,12641.611965,3915.427244,11098.000917,3843.600725,2971.682209,12389.139842,5268.532025,2581.241393,84878.144437,24729.317729,4262.61119
,,,,,,,6729,5053.177051,2860.707264,12706.281871,3902.253003,11306.505019,3863.465148,2956.493726,12343.302987,5349.695948,2714.203556,88282.054639,24695.740974,4274.758281
,,,,,,,6730,5029.694593,2840.347492,12706.739214,3868.144322,11650.314145,3918.559097,2970.872347,12339.92153,5333.064975,2736.945432,88947.562969,24294.720634,4233.527323
,,,,,,,6731,5015.799965,2805.29507,12624.633351,3790.495896,11972.759718,3961.529167,2975.481743,12290.16482,5220.657191,2729.480269,90316.516811,24547.722483,4180.519107
,,,,,,,6732,5004.952865,2771.47389,12504.269914,3730.239323,12072.881036,3985.744645,2988.917827,12250.484441,5259.120877,2673.637124,91634.866113,24614.704486,4238.469211
,,,,,,,6733,5000.708011,2746.29566,12399.774776,3673.330561,12108.959787,4005.910771,3007.791808,12108.505035,5180.258073,2617.727199,91477.683018,24485.157182,4210.166922
,,,,,,,6734,5004.950931,2743.376865,12368.215385,3629.167319,12114.042474,4013.306291,3025.329563,12014.71503,5008.230239,2574.998722,91260.032485,24115.594276,4128.186558
,,,,,,,6735,5014.997313,2759.095325,12414.518115,3580.332083,12200.865598,4031.810365,3025.812855,12027.81829,4981.500957,2510.567696,90607.681569,23821.2416,4034.004723
,,,,,,,6736,5029.07017,2787.361819,12669.305281,3634.765851,12263.309541,4032.505453,3019.165324,12251.071223,5250.216258,2429.490024,90416.32122,23312.825552,3990.724579
,,,,,,,6737,5047.00715,2769.851611,12669.564174,3685.208077,12105.701086,3985.390592,3009.229932,12606.94198,5175.059319,2426.434202,89981.445623,23120.005691,4018.291478
,,,,,,,6738,5043.061341,2732.519639,12375.631301,3656.609847,11685.837436,3895.219232,2984.177269,12603.733897,5006.973362,2658.579135,91354.194024,24651.55275,4031.907675
,,,,,,,6739,5011.672942,2673.400047,11928.566607,3537.075702,11200.423508,3781.999808,2943.463746,12212.812097,4814.932653,2802.61684,92503.410916,25301.526522,3979.07796
,,,,,,,6740,4979.899194,2592.29145,11288.166052,3320.02125,10823.539346,3688.748724,2895.469891,12068.597142,4604.733881,2757.163907,91479.800711,24561.230368,3763.841553
,,,,,,,6741,4931.256128,2498.072437,10479.17996,3053.761032,10354.032444,3595.564643,2825.147798,11962.409074,4312.770788,2590.920337,87531.822068,22768.823821,3365.189222
,,,,,,,6742,4885.868875,2391.246942,9684.824006,2790.051281,9715.945335,3466.318105,2738.686509,11579.348904,3967.118514,2385.52563,83125.662424,21110.452813,3060.570133
,,,,,,,6743,4849.062553,2300.716701,9101.571933,2594.246711,9130.449921,3374.727783,2669.169883,11248.335638,3672.64981,2111.475214,78017.539439,19616.75715,2801.769361
,,,,,,,6744,4828.525168,2262.958872,8779.984042,2485.334427,8746.609683,3323.426935,2630.511837,11059.439158,3590.689023,1862.299977,71837.815104,18649.897707,2652.741871
,,,,,,,6745,4838.491431,2325.907224,9131.179679,2609.823707,8651.888128,3431.947064,2615.567403,11250.434399,3562.775025,1756.681101,63697.25929,18085.11124,2684.170471
,,,,,,,6746,4847.634449,2323.96215,9087.72287,2602.788995,8613.89261,3408.822444,2601.97358,11183.441907,3580.567609,1677.652048,60825.422654,17736.140971,2643.651519
,,,,,,,6747,4854.671827,2332.7493,9170.409789,2626.734648,8680.797853,3419.42994,2611.404393,11326.693814,3651.600187,1650.152645,59480.030919,17808.311389,2670.109122
,,,,,,,6748,4886.565648,2374.187759,9543.845203,2755.92887,8958.97753,3464.140076,2657.908982,11917.532177,3895.18925,1668.932469,59674.569122,18020.254586,2865.379701
,,,,,,,6749,4966.320546,2530.513334,10604.574987,3111.214382,9832.964919,3625.207517,2773.199667,12385.535872,4535.576143,1736.386087,61236.882038,19138.375106,3349.272263
,,,,,,,6750,5058.08432,2752.652648,11872.755337,3596.396306,10968.900164,3858.198456,2946.723173,12553.17616,5196.236756,1920.719713,65607.358622,22305.501842,3843.162234
,,,,,,,6751,5107.35075,2865.925065,12503.087921,3877.351461,11446.122025,3993.636316,3027.455184,12508.935404,5383.924148,2322.095544,74970.409145,24119.986971,4178.668453
,,,,,,,6752,5097.202449,2883.778502,12601.110628,3927.080148,11483.020532,3999.315922,3006.855278,12395.733113,5350.241147,2689.197182,82417.312991,24991.290218,4301.069959
,,,,,,,6753,5079.169014,2876.793033,12658.631079,3947.362691,11590.71785,4007.803702,2992.247106,12380.491773,5416.537173,2785.682357,86164.209283,24855.702456,4298.598946
,,,,,,,6754,5058.879659,2853.688805,12660.323277,3950.141764,11833.377328,4050.675819,3005.78549,12421.346868,5394.352401,2791.188367,87343.802408,24495.482464,4249.288274
,,,,,,,6755,5047.676606,2815.549277,12573.054006,3900.267815,12069.80685,4082.884708,3007.865096,12420.243992,5281.920606,2785.47072,89145.517029,24781.145504,4194.507264
,,,,,,,6756,5039.411928,2777.727792,12448.841433,3852.175548,12115.100229,4100.465143,3020.559721,12415.104844,5322.975941,2738.575404,90738.432588,24854.618398,4245.188228
,,,,,,,6757,5040.252755,2750.015341,12340.799691,3808.09877,12117.156072,4120.25815,3040.10474,12303.227402,5253.084701,2692.877942,90794.857377,24735.928979,4219.278748
,,,,,,,6758,5049.726398,2741.728743,12317.236027,3772.4758,12110.334927,4130.808071,3058.602844,12286.395838,5110.83301,2660.511521,90564.330726,24392.307935,4138.977663
,,,,,,,6759,5069.652006,2749.618871,12397.094092,3744.817978,12182.827157,4154.101377,3061.038324,12364.430312,5150.632576,2609.303092,89656.510845,24091.375514,4041.193376
,,,,,,,6760,5090.47532,2771.465158,12684.214261,3816.9333,12260.564474,4168.00678,3058.931274,12529.970405,5403.467197,2551.382178,89281.500875,23598.883567,3999.189894
,,,,,,,6761,5109.400609,2752.428456,12780.966495,3861.995697,12193.286365,4146.277145,3055.658048,12719.978295,5229.741223,2599.749639,88849.625728,23431.841334,4035.219758
,,,,,,,6762,5099.741666,2720.428967,12568.364315,3793.337052,11920.883362,4087.769493,3039.109485,12585.778346,5002.544968,2825.036405,90501.273179,24862.12674,4059.827228
,,,,,,,6763,5049.743908,2668.772909,12158.291712,3641.859929,11561.367827,4001.927044,3004.018198,12182.871901,4774.460018,2884.894616,92227.3277,25362.893177,4007.409406
,,,,,,,6764,4995.024462,2596.459225,11520.005522,3411.759046,11234.300101,3920.170968,2959.290391,12009.908796,4548.90096,2797.591829,91330.088568,24616.551875,3790.783507
,,,,,,,6765,4933.629764,2509.787437,10703.015801,3140.791857,10764.422282,3822.038094,2887.11794,11950.583746,4261.707003,2627.276132,87111.176661,22818.497345,3403.466833
,,,,,,,6766,4872.505247,2410.63627,9901.890167,2865.357888,10106.101179,3681.343171,2795.88035,11604.925748,3957.307736,2426.410871,82298.925253,21205.565848,3128.507113
,,,,,,,6767,4830.91743,2327.442379,9307.3778,2647.671013,9511.264544,3578.443104,2719.866526,11257.289185,3721.871921,2163.896597,77038.098623,19702.197689,2898.610092
,,,,,,,6768,4803.939109,2288.679641,8971.978196,2520.438436,9139.411757,3519.042276,2677.127236,11038.299595,3643.307469,1928.050588,70899.61583,18623.993817,2766.819218
,,,,,,,6769,4842.77845,2415.972984,9585.216596,2650.701291,9353.870527,3599.845152,2586.497922,11358.682915,3619.02695,1767.471625,66587.42307,18065.860357,2698.87498
,,,,,,,6770,4849.294559,2417.050004,9542.247683,2648.240373,9331.495149,3587.717577,2576.974095,11295.149395,3637.729243,1691.936081,63676.765641,17708.006472,2662.584315
,,,,,,,6771,4856.271381,2430.558394,9624.456584,2681.089463,9424.921599,3605.198967,2589.929401,11429.70395,3709.397467,1665.768668,62300.949275,17768.013641,2694.079068
,,,,,,,6772,4882.649086,2472.894766,10000.732699,2820.333204,9751.992971,3658.10475,2640.679193,11958.775135,3948.133476,1683.920621,62488.630239,17997.143281,2900.232494
,,,,,,,6773,4955.232703,2629.200366,11073.475387,3180.485627,10762.17766,3849.744051,2764.176963,12416.586047,4555.822971,1747.996869,64114.086658,18982.223557,3407.12811
,,,,,,,6774,5038.393191,2846.155017,12366.53999,3655.47414,12098.844185,4119.738058,2945.08748,12558.381192,5159.984146,1923.868481,68661.621392,22162.911219,3917.574827
,,,,,,,6775,5075.489307,2955.854827,13016.976755,3915.669571,12681.574116,4252.306893,3013.2541,12502.998645,5324.887473,2308.979247,78181.534562,23939.414215,4254.978677
,,,,,,,6776,5060.258268,2970.688488,13118.128143,3948.667353,12676.109556,4228.897643,2976.65699,12390.371031,5285.699653,2664.345254,85765.888172,24785.709861,4366.509666
,,,,,,,6777,5038.011865,2957.799841,13169.694193,3951.51022,12690.566754,4201.33933,2950.517112,12348.597939,5329.221277,2760.332141,89482.284406,24626.816896,4348.292525
,,,,,,,6778,5016.066538,2925.377771,13163.499727,3935.543461,12836.459093,4201.273431,2955.513615,12349.850473,5292.677271,2765.000502,90515.130301,24394.506731,4287.355278
,,,,,,,6779,5004.095359,2884.698792,13068.856793,3872.49837,13002.433456,4206.00313,2948.363518,12314.917724,5171.317163,2756.97865,92278.126624,24685.239289,4224.291068
,,,,,,,6780,4995.400664,2848.286173,12937.140142,3817.448943,13000.697818,4204.589578,2960.267491,12277.035496,5195.656021,2709.266332,93912.827527,24762.54896,4272.680676
,,,,,,,6781,4992.801075,2826.314285,12822.205409,3767.902816,12967.600957,4204.513101,2978.080468,12140.408285,5114.233048,2663.308195,94225.941362,24649.539212,4244.604495
,,,,,,,6782,4997.914608,2824.096604,12791.791117,3729.345532,12927.575457,4196.358223,2994.028585,12086.323894,4961.706538,2630.479222,93969.575121,24311.5888,4159.1123
,,,,,,,6783,5013.112137,2843.677969,12861.162931,3697.670668,12962.346542,4194.537108,2994.459525,12128.799786,4962.068719,2578.412761,93208.759017,24015.452102,4050.244807
,,,,,,,6784,5029.731265,2885.132214,13138.286142,3769.255945,13004.441874,4194.778165,2996.576051,12353.772097,5235.20231,2516.600082,92902.095538,23529.842042,4009.050112
,,,,,,,6785,5050.889411,2893.846451,13237.526754,3827.699596,12945.204659,4183.981157,3000.497308,12689.55115,5184.359605,2548.965635,92593.997611,23330.283013,4059.079389
,,,,,,,6786,5047.873559,2883.557697,13037.417025,3783.306931,12719.314963,4153.811481,2992.738375,12750.809661,5039.660775,2763.33258,94368.945942,24694.191158,4095.266109
,,,,,,,6787,5015.918031,2843.280689,12637.790941,3645.826863,12402.153052,4097.188255,2963.918509,12451.997711,4849.053444,2834.359135,96506.111917,25207.235105,4039.783847
,,,,,,,6788,4982.697424,2772.05845,12005.493241,3414.776051,12082.054524,4032.048187,2922.001988,12246.840295,4633.649967,2758.298485,95908.340276,24466.741083,3809.083004
,,,,,,,6789,4933.789968,2672.925172,11189.956802,3138.751581,11585.011863,3941.470231,2847.520872,12245.523428,4339.7331,2599.439333,91726.529793,22686.890673,3406.358571
,,,,,,,6790,4887.60529,2558.711925,10384.251497,2867.746909,10877.759825,3807.263637,2752.86309,11904.321449,4028.298362,2410.16751,86571.307111,21079.120232,3128.80629
,,,,,,,6791,4850.49502,2455.540608,9783.093771,2659.957709,10233.942414,3710.740833,2676.135828,11530.245662,3789.302422,2159.575031,81038.101917,19586.975229,2905.093946
,,,,,,,6792,4828.076538,2407.389142,9443.630705,2540.591591,9838.577475,3661.269564,2635.407205,11289.47251,3715.169923,1932.750939,74977.024756,18565.841196,2779.937071
,,,,,,,6793,4841.745338,2490.38863,10273.389898,2623.747216,9493.840055,3583.300686,2718.254802,11726.579855,3693.39526,1809.123321,65844.353022,18015.558217,2772.145103
,,,,,,,6794,4848.392334,2495.0381,10304.326425,2621.838228,9531.312933,3570.329089,2711.278675,11714.125608,3713.177544,1734.955651,63289.908113,17669.357072,2745.000792
,,,,,,,6795,4855.366424,2510.876642,10484.402085,2657.812334,9666.030442,3587.818739,2726.159994,11901.732179,3784.326524,1710.397425,62108.389683,17732.489318,2788.118311
,,,,,,,6796,4882.306119,2556.280771,10932.346106,2793.86248,10023.868285,3642.70406,2780.245395,12460.892092,4023.06806,1730.535522,62341.606231,17968.157059,3001.111148
,,,,,,,6797,4955.996578,2726.000086,12053.968892,3141.385787,11098.51876,3846.726954,2913.793642,12889.841655,4636.642484,1797.823086,63840.789333,18966.736004,3492.772451
,,,,,,,6798,5041.036404,2954.796683,13352.656136,3606.177235,12460.036678,4118.30134,3107.441742,12946.925607,5243.156742,1979.589289,67991.961015,22109.783252,3969.892717
,,,,,,,6799,5080.492389,3055.996037,13903.508117,3870.244699,12937.145905,4223.20106,3168.256153,12815.150646,5404.75185,2373.733743,76675.135579,23888.95794,4283.586333
,,,,,,,6800,5066.393378,3062.329138,13816.40288,3905.684049,12740.545353,4181.51464,3118.336555,12657.44321,5361.268131,2731.953718,83128.697286,24726.320385,4391.467582
,,,,,,,6801,5044.787929,3041.403917,13650.648038,3899.221602,12547.591424,4154.92708,3081.477996,12563.865077,5408.299903,2824.837911,86093.593053,24560.118571,4367.541887
,,,,,,,6802,5023.126949,3001.916511,13453.361759,3871.630804,12510.262221,4162.286193,3076.973478,12514.998798,5374.743881,2823.716423,86931.412541,24346.248902,4296.060421
,,,,,,,6803,5011.336325,2954.109715,13225.752735,3799.396327,12581.510792,4180.137068,3058.848012,12441.946209,5255.634049,2810.941836,88887.772017,24630.813475,4227.164341
,,,,,,,6804,5002.678012,2912.801798,13001.884694,3734.434248,12538.046229,4191.85635,3069.549624,12375.300625,5286.101555,2759.681398,90419.191151,24704.826212,4268.849604
,,,,,,,6805,5000.506353,2886.934673,12834.310575,3678.528974,12471.570091,4201.680272,3082.539951,12214.484226,5200.345976,2711.398142,90594.157484,24589.879901,4232.318621
,,,,,,,6806,5006.150945,2877.070429,12769.229038,3635.739793,12381.074312,4198.166263,3090.897196,12113.128061,5033.355057,2676.906323,90691.926827,24251.16231,4136.047369
,,,,,,,6807,5021.860645,2884.69488,12756.929801,3603.041482,12322.126731,4200.317462,3081.834993,12127.088771,5002.707129,2621.424088,89916.684013,23956.303548,4006.869744
,,,,,,,6808,5038.959892,2917.591286,12985.43797,3669.908602,12232.586463,4194.704479,3082.888931,12434.444287,5238.62098,2552.713545,89646.904314,23467.623663,3962.655762
,,,,,,,6809,5059.83296,2922.910722,13255.737746,3746.48541,12142.805621,4168.07653,3090.634079,12913.369009,5183.561783,2571.688807,89286.931373,23266.135662,4057.229727
,,,,,,,6810,5055.914308,2919.332129,13350.482101,3738.771616,11990.551206,4119.780988,3090.521346,13081.369144,5053.151367,2781.197439,90975.421381,24632.342432,4158.332254
,,,,,,,6811,5021.935427,2886.580188,13137.685309,3630.212771,11781.54774,4046.887658,3068.611081,12809.857383,4880.886139,2862.488584,92730.938139,25120.738804,4141.741552
,,,,,,,6812,4986.341967,2824.29264,12551.090699,3414.997483,11556.515632,3975.806143,3030.950361,12551.107818,4681.852763,2798.480123,92092.042552,24379.269399,3900.613541
,,,,,,,6813,4935.796496,2731.05956,11723.215961,3147.726537,11145.798563,3883.562322,2956.006505,12529.870163,4404.087682,2646.394711,88260.283029,22597.476409,3461.311837
,,,,,,,6814,4887.438197,2624.643343,10954.026097,2879.343001,10554.588088,3746.988344,2861.012183,12198.386774,4098.365415,2458.638912,83754.220664,20995.37485,3167.892209
,,,,,,,6815,4849.161908,2530.362585,10412.425592,2671.237345,10039.837984,3657.419101,2787.485146,11849.722392,3820.295684,2205.921311,78801.480253,19525.632446,2948.711064
,,,,,,,6816,4825.659095,2484.915815,10135.456839,2552.958982,9755.014423,3616.851871,2752.563055,11634.055415,3710.501371,1976.685316,73155.312821,18540.932786,2832.897518
,,,,,,,6817,4820.085291,2449.063663,10630.814081,2695.196918,9356.80614,3540.325796,2652.46163,11952.464617,3668.347858,1857.843237,65573.104206,17990.381537,2830.952571
,,,,,,,6818,4827.429734,2454.384216,10709.736128,2704.137537,9410.594333,3534.322728,2647.030903,11966.38238,3671.777971,1779.432684,63359.867206,17642.128233,2810.051979
,,,,,,,6819,4834.315984,2468.427899,10959.725363,2757.05179,9555.770542,3559.14909,2662.703108,12194.060194,3731.555963,1750.987887,62416.525815,17707.811885,2864.938411
,,,,,,,6820,4863.266067,2515.847836,11497.951854,2922.479399,9911.759859,3622.521327,2716.030386,12847.162376,3943.641005,1766.403866,62830.075048,17942.203264,3093.978395
,,,,,,,6821,4938.428212,2695.678279,12768.990714,3311.835628,10958.984268,3842.944473,2844.310688,13205.156174,4543.714636,1821.227712,64459.926295,18966.73152,3599.293402
,,,,,,,6822,5025.738731,2935.554175,14093.924979,3784.592477,12267.184739,4130.90544,3027.504329,13206.125332,5201.81106,1983.941824,68810.81039,22134.116005,4078.273607
,,,,,,,6823,5069.787978,3032.756384,14487.932666,4006.708736,12688.343758,4234.652261,3079.377527,13033.631488,5421.651108,2358.979199,77843.912583,23910.97804,4382.095138
,,,,,,,6824,5057.676209,3035.399109,14235.38373,4000.124368,12446.307947,4177.039598,3027.043239,12860.376734,5407.979459,2732.935325,84171.085914,24757.205401,4476.697195
,,,,,,,6825,5039.031043,3012.993591,13936.834818,3957.643772,12214.910822,4128.748275,2991.44415,12768.919815,5448.983661,2864.6282,86752.393444,24604.590649,4432.382316
,,,,,,,6826,5018.862048,2973.738204,13622.467599,3890.574407,12145.509482,4112.719669,2989.875326,12730.363515,5361.658559,2881.785387,87380.897783,24334.008523,4341.825502
,,,,,,,6827,5007.235323,2921.756807,13322.420352,3787.684044,12199.009302,4115.062496,2976.743006,12662.434713,5160.583361,2870.628009,89047.34461,24622.639286,4260.645848
,,,,,,,6828,4998.087574,2876.952601,13054.397356,3710.654746,12149.083642,4116.646818,2988.713955,12610.78002,5057.535133,2815.108336,90549.15187,24696.449239,4294.589783
,,,,,,,6829,4996.828912,2844.899428,12870.632144,3641.164205,12079.785926,4119.363871,3002.756419,12454.447932,4879.31643,2762.450188,90571.046877,24581.02711,4253.239542
,,,,,,,6830,5003.764912,2827.698866,12794.630304,3589.440007,11987.542549,4111.621887,3013.133863,12325.9427,4715.468361,2724.422379,90381.898337,24242.004201,4148.885693
